png,source_complete_graph,source_segmented_csv,status,sssw_start_seconds,sssw_end_seconds
Sub04_H/ashu_21/trial_15_r.png,tempgraphs/sub04_h/ashu_21/trial_15_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_15_r_segmented.csv,created: exact completed-graph display transform,4.16,13.11
Sub04_H/ashu_21/trial_16_l.png,tempgraphs/sub04_h/ashu_21/trial_16_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_16_l_segmented.csv,created: exact completed-graph display transform,3.94,5.86
Sub04_H/ashu_21/trial_16_r.png,tempgraphs/sub04_h/ashu_21/trial_16_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_16_r_segmented.csv,created: exact completed-graph display transform,3.94,5.86
Sub04_H/ashu_21/trial_17_l.png,tempgraphs/sub04_h/ashu_21/trial_17_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_17_l_segmented.csv,created: exact completed-graph display transform,3.56,6.89
Sub04_H/ashu_21/trial_17_r.png,tempgraphs/sub04_h/ashu_21/trial_17_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_17_r_segmented.csv,created: exact completed-graph display transform,3.56,6.89
Sub04_H/ashu_21/trial_18_l.png,tempgraphs/sub04_h/ashu_21/trial_18_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_18_l_segmented.csv,created: exact completed-graph display transform,4.15,13.22
Sub04_H/ashu_21/trial_18_r.png,tempgraphs/sub04_h/ashu_21/trial_18_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_18_r_segmented.csv,created: exact completed-graph display transform,4.15,13.22
Sub04_H/ashu_21/trial_19_l.png,tempgraphs/sub04_h/ashu_21/trial_19_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_19_l_segmented.csv,created: exact completed-graph display transform,4.66,11.79
Sub04_H/ashu_21/trial_19_r.png,tempgraphs/sub04_h/ashu_21/trial_19_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_19_r_segmented.csv,created: exact completed-graph display transform,4.66,11.79
Sub04_H/ashu_21/trial_20_l.png,tempgraphs/sub04_h/ashu_21/trial_20_l_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_20_l_segmented.csv,created: exact completed-graph display transform,5.02,15.11
Sub04_H/ashu_21/trial_20_r.png,tempgraphs/sub04_h/ashu_21/trial_20_r_complete.png,tempgraphs/sub04_h/segmented_data/ashu_21/trial_20_r_segmented.csv,created: exact completed-graph display transform,5.02,15.11
Sub05_H/sub_1/trial_01_l.png,tempgraphs/sub05_h/sub_1/trial_01_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_01_l_segmented.csv,created: exact completed-graph display transform,2.55,5.19
Sub05_H/sub_1/trial_01_r.png,tempgraphs/sub05_h/sub_1/trial_01_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_01_r_segmented.csv,created: exact completed-graph display transform,2.55,5.19
Sub05_H/sub_1/trial_02_l.png,tempgraphs/sub05_h/sub_1/trial_02_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_02_l_segmented.csv,created: exact completed-graph display transform,2.48,7.99
Sub05_H/sub_1/trial_02_r.png,tempgraphs/sub05_h/sub_1/trial_02_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_02_r_segmented.csv,created: exact completed-graph display transform,2.48,7.99
Sub05_H/sub_1/trial_03_l.png,tempgraphs/sub05_h/sub_1/trial_03_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_03_l_segmented.csv,created: exact completed-graph display transform,3.28,5.84
Sub05_H/sub_1/trial_03_r.png,tempgraphs/sub05_h/sub_1/trial_03_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_03_r_segmented.csv,created: exact completed-graph display transform,3.28,5.84
Sub05_H/sub_1/trial_04_l.png,tempgraphs/sub05_h/sub_1/trial_04_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_04_l_segmented.csv,created: exact completed-graph display transform,4.39,10.42
Sub05_H/sub_1/trial_04_r.png,tempgraphs/sub05_h/sub_1/trial_04_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_04_r_segmented.csv,created: exact completed-graph display transform,4.39,10.42
Sub05_H/sub_1/trial_05_l.png,tempgraphs/sub05_h/sub_1/trial_05_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_05_l_segmented.csv,created: exact completed-graph display transform,2.46,7.5
Sub05_H/sub_1/trial_05_r.png,tempgraphs/sub05_h/sub_1/trial_05_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_05_r_segmented.csv,created: exact completed-graph display transform,2.46,7.5
Sub05_H/sub_1/trial_06_l.png,tempgraphs/sub05_h/sub_1/trial_06_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_06_l_segmented.csv,created: exact completed-graph display transform,2.68,9.71
Sub05_H/sub_1/trial_06_r.png,tempgraphs/sub05_h/sub_1/trial_06_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_06_r_segmented.csv,created: exact completed-graph display transform,2.68,9.71
Sub05_H/sub_1/trial_07_l.png,tempgraphs/sub05_h/sub_1/trial_07_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_07_l_segmented.csv,created: exact completed-graph display transform,2.61,7.45
Sub05_H/sub_1/trial_07_r.png,tempgraphs/sub05_h/sub_1/trial_07_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_07_r_segmented.csv,created: exact completed-graph display transform,2.61,7.45
Sub05_H/sub_1/trial_08_l.png,tempgraphs/sub05_h/sub_1/trial_08_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_08_l_segmented.csv,created: exact completed-graph display transform,3.36,10.59
Sub05_H/sub_1/trial_08_r.png,tempgraphs/sub05_h/sub_1/trial_08_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_08_r_segmented.csv,created: exact completed-graph display transform,3.36,10.59
Sub05_H/sub_1/trial_09_l.png,tempgraphs/sub05_h/sub_1/trial_09_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_09_l_segmented.csv,created: exact completed-graph display transform,2.94,9.45
Sub05_H/sub_1/trial_09_r.png,tempgraphs/sub05_h/sub_1/trial_09_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_09_r_segmented.csv,created: exact completed-graph display transform,2.94,9.45
Sub05_H/sub_1/trial_10_l.png,tempgraphs/sub05_h/sub_1/trial_10_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_10_l_segmented.csv,created: exact completed-graph display transform,3.30,10.33
Sub05_H/sub_1/trial_10_r.png,tempgraphs/sub05_h/sub_1/trial_10_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_10_r_segmented.csv,created: exact completed-graph display transform,3.30,10.33
Sub05_H/sub_1/trial_11_l.png,tempgraphs/sub05_h/sub_1/trial_11_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_11_l_segmented.csv,created: exact completed-graph display transform,1.81,8.19
Sub05_H/sub_1/trial_11_r.png,tempgraphs/sub05_h/sub_1/trial_11_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_11_r_segmented.csv,created: exact completed-graph display transform,1.81,8.19
Sub05_H/sub_1/trial_12_l.png,tempgraphs/sub05_h/sub_1/trial_12_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_12_l_segmented.csv,created: exact completed-graph display transform,2.79,8.65
Sub05_H/sub_1/trial_12_r.png,tempgraphs/sub05_h/sub_1/trial_12_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_12_r_segmented.csv,created: exact completed-graph display transform,2.79,8.65
Sub05_H/sub_1/trial_13_l.png,tempgraphs/sub05_h/sub_1/trial_13_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_13_l_segmented.csv,created: exact completed-graph display transform,3.46,10.13
Sub05_H/sub_1/trial_13_r.png,tempgraphs/sub05_h/sub_1/trial_13_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_13_r_segmented.csv,created: exact completed-graph display transform,3.46,10.13
Sub05_H/sub_1/trial_14_l.png,tempgraphs/sub05_h/sub_1/trial_14_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_14_l_segmented.csv,created: exact completed-graph display transform,2.53,9.7
Sub05_H/sub_1/trial_14_r.png,tempgraphs/sub05_h/sub_1/trial_14_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_14_r_segmented.csv,created: exact completed-graph display transform,2.53,9.7
Sub05_H/sub_1/trial_15_l.png,tempgraphs/sub05_h/sub_1/trial_15_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_15_l_segmented.csv,created: exact completed-graph display transform,3.28,9.34
Sub05_H/sub_1/trial_15_r.png,tempgraphs/sub05_h/sub_1/trial_15_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_15_r_segmented.csv,created: exact completed-graph display transform,3.28,9.34
Sub05_H/sub_1/trial_16_l.png,tempgraphs/sub05_h/sub_1/trial_16_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_16_l_segmented.csv,created: exact completed-graph display transform,2.64,8.63
Sub05_H/sub_1/trial_16_r.png,tempgraphs/sub05_h/sub_1/trial_16_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_16_r_segmented.csv,created: exact completed-graph display transform,2.64,8.63
Sub05_H/sub_1/trial_17_l.png,tempgraphs/sub05_h/sub_1/trial_17_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_17_l_segmented.csv,created: exact completed-graph display transform,7.30,11.46
Sub05_H/sub_1/trial_17_r.png,tempgraphs/sub05_h/sub_1/trial_17_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_17_r_segmented.csv,created: exact completed-graph display transform,7.30,11.46
Sub05_H/sub_1/trial_18_l.png,tempgraphs/sub05_h/sub_1/trial_18_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_18_l_segmented.csv,created: exact completed-graph display transform,2.47,9.57
Sub05_H/sub_1/trial_18_r.png,tempgraphs/sub05_h/sub_1/trial_18_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_18_r_segmented.csv,created: exact completed-graph display transform,2.47,9.57
Sub05_H/sub_1/trial_19_l.png,tempgraphs/sub05_h/sub_1/trial_19_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_19_l_segmented.csv,created: exact completed-graph display transform,2.89,5.58
Sub05_H/sub_1/trial_19_r.png,tempgraphs/sub05_h/sub_1/trial_19_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_19_r_segmented.csv,created: exact completed-graph display transform,2.89,5.58
Sub05_H/sub_1/trial_20_l.png,tempgraphs/sub05_h/sub_1/trial_20_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_20_l_segmented.csv,created: exact completed-graph display transform,2.84,9.94
Sub05_H/sub_1/trial_20_r.png,tempgraphs/sub05_h/sub_1/trial_20_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_1/trial_20_r_segmented.csv,created: exact completed-graph display transform,2.84,9.94
Sub05_H/sub_21/trial_01_l.png,tempgraphs/sub05_h/sub_21/trial_01_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_01_l_segmented.csv,created: exact completed-graph display transform,3.32,8.96
Sub05_H/sub_21/trial_01_r.png,tempgraphs/sub05_h/sub_21/trial_01_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_01_r_segmented.csv,created: exact completed-graph display transform,3.32,8.96
Sub05_H/sub_21/trial_02_l.png,tempgraphs/sub05_h/sub_21/trial_02_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_02_l_segmented.csv,created: exact completed-graph display transform,2.87,9.11
Sub05_H/sub_21/trial_02_r.png,tempgraphs/sub05_h/sub_21/trial_02_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_02_r_segmented.csv,created: exact completed-graph display transform,2.87,9.11
Sub05_H/sub_21/trial_03_l.png,tempgraphs/sub05_h/sub_21/trial_03_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_03_l_segmented.csv,created: exact completed-graph display transform,3.27,9.07
Sub05_H/sub_21/trial_03_r.png,tempgraphs/sub05_h/sub_21/trial_03_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_03_r_segmented.csv,created: exact completed-graph display transform,3.27,9.07
Sub05_H/sub_21/trial_04_l.png,tempgraphs/sub05_h/sub_21/trial_04_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_04_l_segmented.csv,created: exact completed-graph display transform,2.20,10.19
Sub05_H/sub_21/trial_04_r.png,tempgraphs/sub05_h/sub_21/trial_04_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_04_r_segmented.csv,created: exact completed-graph display transform,2.20,10.19
Sub05_H/sub_21/trial_05_l.png,tempgraphs/sub05_h/sub_21/trial_05_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_05_l_segmented.csv,created: exact completed-graph display transform,2.95,10.31
Sub05_H/sub_21/trial_05_r.png,tempgraphs/sub05_h/sub_21/trial_05_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_05_r_segmented.csv,created: exact completed-graph display transform,2.95,10.31
Sub05_H/sub_21/trial_06_l.png,tempgraphs/sub05_h/sub_21/trial_06_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_06_l_segmented.csv,created: exact completed-graph display transform,3.15,10.96
Sub05_H/sub_21/trial_06_r.png,tempgraphs/sub05_h/sub_21/trial_06_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_06_r_segmented.csv,created: exact completed-graph display transform,3.15,10.96
Sub05_H/sub_21/trial_07_l.png,tempgraphs/sub05_h/sub_21/trial_07_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_07_l_segmented.csv,created: exact completed-graph display transform,3.13,9.33
Sub05_H/sub_21/trial_07_r.png,tempgraphs/sub05_h/sub_21/trial_07_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_07_r_segmented.csv,created: exact completed-graph display transform,3.13,9.33
Sub05_H/sub_21/trial_08_l.png,tempgraphs/sub05_h/sub_21/trial_08_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_08_l_segmented.csv,created: exact completed-graph display transform,3.05,7.36
Sub05_H/sub_21/trial_08_r.png,tempgraphs/sub05_h/sub_21/trial_08_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_08_r_segmented.csv,created: exact completed-graph display transform,3.05,7.36
Sub05_H/sub_21/trial_09_l.png,tempgraphs/sub05_h/sub_21/trial_09_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_09_l_segmented.csv,created: exact completed-graph display transform,3.48,9.24
Sub05_H/sub_21/trial_09_r.png,tempgraphs/sub05_h/sub_21/trial_09_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_09_r_segmented.csv,created: exact completed-graph display transform,3.48,9.24
Sub05_H/sub_21/trial_10_l.png,tempgraphs/sub05_h/sub_21/trial_10_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_10_l_segmented.csv,created: exact completed-graph display transform,3.33,11.94
Sub05_H/sub_21/trial_10_r.png,tempgraphs/sub05_h/sub_21/trial_10_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_10_r_segmented.csv,created: exact completed-graph display transform,3.33,11.94
Sub05_H/sub_21/trial_11_l.png,tempgraphs/sub05_h/sub_21/trial_11_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_11_l_segmented.csv,created: exact completed-graph display transform,2.94,9.98
Sub05_H/sub_21/trial_11_r.png,tempgraphs/sub05_h/sub_21/trial_11_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_11_r_segmented.csv,created: exact completed-graph display transform,2.94,9.98
Sub05_H/sub_21/trial_12_l.png,tempgraphs/sub05_h/sub_21/trial_12_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_12_l_segmented.csv,created: exact completed-graph display transform,2.87,8.68
Sub05_H/sub_21/trial_12_r.png,tempgraphs/sub05_h/sub_21/trial_12_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_12_r_segmented.csv,created: exact completed-graph display transform,2.87,8.68
Sub05_H/sub_21/trial_14_l.png,tempgraphs/sub05_h/sub_21/trial_14_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_14_l_segmented.csv,created: exact completed-graph display transform,2.96,11.42
Sub05_H/sub_21/trial_14_r.png,tempgraphs/sub05_h/sub_21/trial_14_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_14_r_segmented.csv,created: exact completed-graph display transform,2.96,11.42
Sub05_H/sub_21/trial_15_l.png,tempgraphs/sub05_h/sub_21/trial_15_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_15_l_segmented.csv,created: exact completed-graph display transform,2.65,8.46
Sub05_H/sub_21/trial_15_r.png,tempgraphs/sub05_h/sub_21/trial_15_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_15_r_segmented.csv,created: exact completed-graph display transform,2.65,8.46
Sub05_H/sub_21/trial_16_l.png,tempgraphs/sub05_h/sub_21/trial_16_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_16_l_segmented.csv,created: exact completed-graph display transform,2.93,10.09
Sub05_H/sub_21/trial_16_r.png,tempgraphs/sub05_h/sub_21/trial_16_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_16_r_segmented.csv,created: exact completed-graph display transform,2.93,10.09
Sub05_H/sub_21/trial_17_l.png,tempgraphs/sub05_h/sub_21/trial_17_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_17_l_segmented.csv,created: exact completed-graph display transform,3.01,5.95
Sub05_H/sub_21/trial_17_r.png,tempgraphs/sub05_h/sub_21/trial_17_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_17_r_segmented.csv,created: exact completed-graph display transform,3.01,5.95
Sub05_H/sub_21/trial_18_l.png,tempgraphs/sub05_h/sub_21/trial_18_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_18_l_segmented.csv,created: exact completed-graph display transform,3.24,8.88
Sub05_H/sub_21/trial_18_r.png,tempgraphs/sub05_h/sub_21/trial_18_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_18_r_segmented.csv,created: exact completed-graph display transform,3.24,8.88
Sub05_H/sub_21/trial_19_l.png,tempgraphs/sub05_h/sub_21/trial_19_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_19_l_segmented.csv,created: exact completed-graph display transform,3.07,8.99
Sub05_H/sub_21/trial_19_r.png,tempgraphs/sub05_h/sub_21/trial_19_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_19_r_segmented.csv,created: exact completed-graph display transform,3.07,8.99
Sub05_H/sub_21/trial_20_l.png,tempgraphs/sub05_h/sub_21/trial_20_l_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_20_l_segmented.csv,created: exact completed-graph display transform,2.87,10.32
Sub05_H/sub_21/trial_20_r.png,tempgraphs/sub05_h/sub_21/trial_20_r_complete.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_20_r_segmented.csv,created: exact completed-graph display transform,2.87,10.32
Sub06_H/Rishabh_1/trial_01_l.png,tempgraphs/sub06_h/Rishabh_1/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_1/trial_01_l_segmented.csv,created: exact completed-graph display transform,3.65,11.14
Sub06_H/Rishabh_1/trial_01_r.png,tempgraphs/sub06_h/Rishabh_1/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_1/trial_01_r_segmented.csv,created: exact completed-graph display transform,3.65,11.14
Sub06_H/Rishabh_10/trial_01_l.png,tempgraphs/sub06_h/Rishabh_10/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_10/trial_01_l_segmented.csv,created: exact completed-graph display transform,4.71,7.77
Sub06_H/Rishabh_10/trial_01_r.png,tempgraphs/sub06_h/Rishabh_10/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_10/trial_01_r_segmented.csv,created: exact completed-graph display transform,4.71,7.77
Sub06_H/Rishabh_11/trial_01_l.png,tempgraphs/sub06_h/Rishabh_11/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_11/trial_01_l_segmented.csv,created: exact completed-graph display transform,3.11,8.84
Sub06_H/Rishabh_11/trial_01_r.png,tempgraphs/sub06_h/Rishabh_11/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_11/trial_01_r_segmented.csv,created: exact completed-graph display transform,3.11,8.84
Sub06_H/Rishabh_12/trial_01_l.png,tempgraphs/sub06_h/Rishabh_12/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_12/trial_01_l_segmented.csv,created: exact completed-graph display transform,3.20,10.28
Sub06_H/Rishabh_12/trial_01_r.png,tempgraphs/sub06_h/Rishabh_12/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_12/trial_01_r_segmented.csv,created: exact completed-graph display transform,3.20,10.28
Sub06_H/Rishabh_13/trial_01_l.png,tempgraphs/sub06_h/Rishabh_13/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_13/trial_01_l_segmented.csv,created: exact completed-graph display transform,4.14,11.92
Sub06_H/Rishabh_13/trial_01_r.png,tempgraphs/sub06_h/Rishabh_13/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_13/trial_01_r_segmented.csv,created: exact completed-graph display transform,4.14,11.92
Sub06_H/Rishabh_14/trial_01_l.png,tempgraphs/sub06_h/Rishabh_14/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_14/trial_01_l_segmented.csv,created: exact completed-graph display transform,4.71,6.74
Sub06_H/Rishabh_14/trial_01_r.png,tempgraphs/sub06_h/Rishabh_14/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_14/trial_01_r_segmented.csv,created: exact completed-graph display transform,4.71,6.74
Sub06_H/Rishabh_15/trial_01_l.png,tempgraphs/sub06_h/Rishabh_15/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_15/trial_01_l_segmented.csv,created: exact completed-graph display transform,3.87,6.86
Sub06_H/Rishabh_15/trial_01_r.png,tempgraphs/sub06_h/Rishabh_15/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_15/trial_01_r_segmented.csv,created: exact completed-graph display transform,3.87,6.86
Sub06_H/Rishabh_16/trial_01_l.png,tempgraphs/sub06_h/Rishabh_16/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_16/trial_01_l_segmented.csv,created: exact completed-graph display transform,4.42,9.95
Sub06_H/Rishabh_16/trial_01_r.png,tempgraphs/sub06_h/Rishabh_16/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_16/trial_01_r_segmented.csv,created: exact completed-graph display transform,4.42,9.95
Sub06_H/Rishabh_17/trial_01_l.png,tempgraphs/sub06_h/Rishabh_17/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_17/trial_01_l_segmented.csv,created: exact completed-graph display transform,3.63,9.96
Sub06_H/Rishabh_17/trial_01_r.png,tempgraphs/sub06_h/Rishabh_17/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_17/trial_01_r_segmented.csv,created: exact completed-graph display transform,3.63,9.96
Sub06_H/Rishabh_18/trial_01_l.png,tempgraphs/sub06_h/Rishabh_18/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_18/trial_01_l_segmented.csv,created: exact completed-graph display transform,4.51,9.23
Sub06_H/Rishabh_18/trial_01_r.png,tempgraphs/sub06_h/Rishabh_18/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_18/trial_01_r_segmented.csv,created: exact completed-graph display transform,4.51,9.23
Sub06_H/Rishabh_19/trial_01_l.png,tempgraphs/sub06_h/Rishabh_19/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_19/trial_01_l_segmented.csv,created: exact completed-graph display transform,4.72,10.62
Sub06_H/Rishabh_19/trial_01_r.png,tempgraphs/sub06_h/Rishabh_19/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_19/trial_01_r_segmented.csv,created: exact completed-graph display transform,4.72,10.62
Sub06_H/Rishabh_2/trial_01_l.png,tempgraphs/sub06_h/Rishabh_2/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_2/trial_01_l_segmented.csv,created: exact completed-graph display transform,3.25,5.28
Sub06_H/Rishabh_2/trial_01_r.png,tempgraphs/sub06_h/Rishabh_2/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_2/trial_01_r_segmented.csv,created: exact completed-graph display transform,3.25,5.28
Sub06_H/Rishabh_20/trial_01_l.png,tempgraphs/sub06_h/Rishabh_20/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_20/trial_01_l_segmented.csv,created: exact completed-graph display transform,3.92,8.36
Sub06_H/Rishabh_20/trial_01_r.png,tempgraphs/sub06_h/Rishabh_20/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_20/trial_01_r_segmented.csv,created: exact completed-graph display transform,3.92,8.36
Sub06_H/Rishabh_21/trial_01_l.png,tempgraphs/sub06_h/Rishabh_21/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_21/trial_01_l_segmented.csv,created: exact completed-graph display transform,4.19,9.83
Sub06_H/Rishabh_21/trial_01_r.png,tempgraphs/sub06_h/Rishabh_21/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_21/trial_01_r_segmented.csv,created: exact completed-graph display transform,4.19,9.83
Sub06_H/Rishabh_22/trial_01_l.png,tempgraphs/sub06_h/Rishabh_22/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_22/trial_01_l_segmented.csv,created: exact completed-graph display transform,4.31,10.23
Sub06_H/Rishabh_22/trial_01_r.png,tempgraphs/sub06_h/Rishabh_22/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_22/trial_01_r_segmented.csv,created: exact completed-graph display transform,4.31,10.23
Sub06_H/Rishabh_23/trial_01_l.png,tempgraphs/sub06_h/Rishabh_23/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_23/trial_01_l_segmented.csv,created: exact completed-graph display transform,3.53,9.33
Sub06_H/Rishabh_23/trial_01_r.png,tempgraphs/sub06_h/Rishabh_23/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_23/trial_01_r_segmented.csv,created: exact completed-graph display transform,3.53,9.33
Sub06_H/Rishabh_24/trial_01_l.png,tempgraphs/sub06_h/Rishabh_24/trial_01_l_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_24/trial_01_l_segmented.csv,created: exact completed-graph display transform,3.12,6.03
Sub06_H/Rishabh_24/trial_01_r.png,tempgraphs/sub06_h/Rishabh_24/trial_01_r_complete.png,tempgraphs/sub06_h/segmented_data/Rishabh_24/trial_01_r_segmented.csv,created: exact completed-graph display transform,3.12,6.03
