png,source_segmented_csv,source_complete_graph,status,gi_samples,gi_seconds
Sub05_H/sub_21/trial_09_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_09_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_09_r_complete.png,created,39,0.39
Sub05_H/sub_21/trial_10_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_10_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_10_l_complete.png,created,74,0.74
Sub05_H/sub_21/trial_10_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_10_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_10_r_complete.png,created,74,0.74
Sub05_H/sub_21/trial_11_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_11_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_11_l_complete.png,created,35,0.35
Sub05_H/sub_21/trial_11_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_11_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_11_r_complete.png,created,35,0.35
Sub05_H/sub_21/trial_12_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_12_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_12_l_complete.png,created,87,0.87
Sub05_H/sub_21/trial_12_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_12_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_12_r_complete.png,created,87,0.87
Sub05_H/sub_21/trial_14_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_14_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_14_l_complete.png,created,96,0.96
Sub05_H/sub_21/trial_14_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_14_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_14_r_complete.png,created,96,0.96
Sub05_H/sub_21/trial_15_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_15_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_15_l_complete.png,created,36,0.36
Sub05_H/sub_21/trial_15_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_15_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_15_r_complete.png,created,36,0.36
Sub05_H/sub_21/trial_16_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_16_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_16_l_complete.png,created,84,0.84
Sub05_H/sub_21/trial_16_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_16_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_16_r_complete.png,created,84,0.84
Sub05_H/sub_21/trial_17_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_17_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_17_l_complete.png,created,137,1.37
Sub05_H/sub_21/trial_17_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_17_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_17_r_complete.png,created,137,1.37
Sub05_H/sub_21/trial_18_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_18_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_18_l_complete.png,created,106,1.06
Sub05_H/sub_21/trial_18_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_18_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_18_r_complete.png,created,106,1.06
Sub05_H/sub_21/trial_19_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_19_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_19_l_complete.png,created,74,0.74
Sub05_H/sub_21/trial_19_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_19_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_19_r_complete.png,created,74,0.74
Sub05_H/sub_21/trial_20_l.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_20_l_segmented.csv,tempgraphs/sub05_h/sub_21/trial_20_l_complete.png,created,67,0.67
Sub05_H/sub_21/trial_20_r.png,tempgraphs/sub05_h/segmented_data/sub_21/trial_20_r_segmented.csv,tempgraphs/sub05_h/sub_21/trial_20_r_complete.png,created,67,0.67
Sub06_H/Rishabh_1/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_1/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_1/trial_01_l_complete.png,created,54,0.54
Sub06_H/Rishabh_1/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_1/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_1/trial_01_r_complete.png,created,54,0.54
Sub06_H/Rishabh_10/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_10/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_10/trial_01_l_complete.png,created,51,0.51
Sub06_H/Rishabh_10/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_10/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_10/trial_01_r_complete.png,created,51,0.51
Sub06_H/Rishabh_11/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_11/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_11/trial_01_l_complete.png,created,97,0.97
Sub06_H/Rishabh_11/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_11/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_11/trial_01_r_complete.png,created,97,0.97
Sub06_H/Rishabh_12/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_12/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_12/trial_01_l_complete.png,created,31,0.31
Sub06_H/Rishabh_12/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_12/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_12/trial_01_r_complete.png,created,31,0.31
Sub06_H/Rishabh_13/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_13/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_13/trial_01_l_complete.png,created,47,0.47
Sub06_H/Rishabh_13/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_13/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_13/trial_01_r_complete.png,created,47,0.47
Sub06_H/Rishabh_14/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_14/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_14/trial_01_l_complete.png,created,18,0.18
Sub06_H/Rishabh_14/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_14/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_14/trial_01_r_complete.png,created,18,0.18
Sub06_H/Rishabh_15/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_15/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_15/trial_01_l_complete.png,created,42,0.42
Sub06_H/Rishabh_15/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_15/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_15/trial_01_r_complete.png,created,42,0.42
Sub06_H/Rishabh_16/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_16/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_16/trial_01_l_complete.png,created,62,0.62
Sub06_H/Rishabh_16/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_16/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_16/trial_01_r_complete.png,created,62,0.62
Sub06_H/Rishabh_17/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_17/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_17/trial_01_l_complete.png,created,53,0.53
Sub06_H/Rishabh_17/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_17/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_17/trial_01_r_complete.png,created,53,0.53
Sub06_H/Rishabh_18/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_18/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_18/trial_01_l_complete.png,created,51,0.51
Sub06_H/Rishabh_18/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_18/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_18/trial_01_r_complete.png,created,51,0.51
Sub06_H/Rishabh_19/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_19/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_19/trial_01_l_complete.png,created,62,0.62
Sub06_H/Rishabh_19/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_19/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_19/trial_01_r_complete.png,created,62,0.62
Sub06_H/Rishabh_2/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_2/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_2/trial_01_l_complete.png,created,44,0.44
Sub06_H/Rishabh_2/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_2/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_2/trial_01_r_complete.png,created,44,0.44
Sub06_H/Rishabh_20/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_20/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_20/trial_01_l_complete.png,created,48,0.48
Sub06_H/Rishabh_20/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_20/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_20/trial_01_r_complete.png,created,48,0.48
Sub06_H/Rishabh_21/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_21/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_21/trial_01_l_complete.png,created,76,0.76
Sub06_H/Rishabh_21/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_21/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_21/trial_01_r_complete.png,created,76,0.76
Sub06_H/Rishabh_22/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_22/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_22/trial_01_l_complete.png,created,42,0.42
Sub06_H/Rishabh_22/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_22/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_22/trial_01_r_complete.png,created,42,0.42
Sub06_H/Rishabh_23/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_23/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_23/trial_01_l_complete.png,created,42,0.42
Sub06_H/Rishabh_23/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_23/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_23/trial_01_r_complete.png,created,42,0.42
Sub06_H/Rishabh_24/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_24/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_24/trial_01_l_complete.png,created,25,0.25
Sub06_H/Rishabh_24/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_24/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_24/trial_01_r_complete.png,created,25,0.25
Sub06_H/Rishabh_25/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_25/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_25/trial_01_l_complete.png,created,42,0.42
Sub06_H/Rishabh_25/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_25/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_25/trial_01_r_complete.png,created,42,0.42
Sub06_H/Rishabh_26/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_26/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_26/trial_01_l_complete.png,created,81,0.81
Sub06_H/Rishabh_26/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_26/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_26/trial_01_r_complete.png,created,81,0.81
Sub06_H/Rishabh_27/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_27/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_27/trial_01_l_complete.png,created,39,0.39
Sub06_H/Rishabh_27/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_27/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_27/trial_01_r_complete.png,created,39,0.39
Sub06_H/Rishabh_28/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_28/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_28/trial_01_l_complete.png,created,57,0.57
Sub06_H/Rishabh_28/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_28/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_28/trial_01_r_complete.png,created,57,0.57
Sub06_H/Rishabh_29/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_29/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_29/trial_01_l_complete.png,created,50,0.5
Sub06_H/Rishabh_29/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_29/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_29/trial_01_r_complete.png,created,50,0.5
Sub06_H/Rishabh_3/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_3/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_3/trial_01_l_complete.png,created,43,0.43
Sub06_H/Rishabh_3/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_3/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_3/trial_01_r_complete.png,created,43,0.43
Sub06_H/Rishabh_30/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_30/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_30/trial_01_l_complete.png,created,54,0.54
Sub06_H/Rishabh_30/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_30/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_30/trial_01_r_complete.png,created,54,0.54
Sub06_H/Rishabh_31/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_31/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_31/trial_01_l_complete.png,created,73,0.73
Sub06_H/Rishabh_31/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_31/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_31/trial_01_r_complete.png,created,73,0.73
Sub06_H/Rishabh_32/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_32/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_32/trial_01_l_complete.png,created,45,0.45
Sub06_H/Rishabh_32/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_32/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_32/trial_01_r_complete.png,created,45,0.45
Sub06_H/Rishabh_33/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_33/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_33/trial_01_l_complete.png,created,36,0.36
Sub06_H/Rishabh_33/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_33/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_33/trial_01_r_complete.png,created,36,0.36
Sub06_H/Rishabh_34/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_34/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_34/trial_01_l_complete.png,created,52,0.52
Sub06_H/Rishabh_34/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_34/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_34/trial_01_r_complete.png,created,52,0.52
Sub06_H/Rishabh_35/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_35/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_35/trial_01_l_complete.png,created,45,0.45
Sub06_H/Rishabh_35/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_35/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_35/trial_01_r_complete.png,created,45,0.45
Sub06_H/Rishabh_36/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_36/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_36/trial_01_l_complete.png,created,59,0.59
Sub06_H/Rishabh_36/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_36/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_36/trial_01_r_complete.png,created,59,0.59
Sub06_H/Rishabh_37/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_37/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_37/trial_01_l_complete.png,created,38,0.38
Sub06_H/Rishabh_37/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_37/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_37/trial_01_r_complete.png,created,38,0.38
Sub06_H/Rishabh_38/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_38/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_38/trial_01_l_complete.png,created,73,0.73
Sub06_H/Rishabh_38/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_38/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_38/trial_01_r_complete.png,created,73,0.73
Sub06_H/Rishabh_39/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_39/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_39/trial_01_l_complete.png,created,83,0.83
Sub06_H/Rishabh_39/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_39/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_39/trial_01_r_complete.png,created,83,0.83
Sub06_H/Rishabh_4/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_4/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_4/trial_01_l_complete.png,created,82,0.82
Sub06_H/Rishabh_4/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_4/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_4/trial_01_r_complete.png,created,82,0.82
Sub06_H/Rishabh_40/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_40/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_40/trial_01_l_complete.png,created,66,0.66
Sub06_H/Rishabh_40/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_40/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_40/trial_01_r_complete.png,created,66,0.66
Sub06_H/Rishabh_5/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_5/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_5/trial_01_l_complete.png,created,53,0.53
Sub06_H/Rishabh_5/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_5/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_5/trial_01_r_complete.png,created,53,0.53
Sub06_H/Rishabh_6/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_6/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_6/trial_01_l_complete.png,created,42,0.42
Sub06_H/Rishabh_6/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_6/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_6/trial_01_r_complete.png,created,42,0.42
Sub06_H/Rishabh_7/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_7/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_7/trial_01_l_complete.png,created,43,0.43
Sub06_H/Rishabh_7/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_7/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_7/trial_01_r_complete.png,created,43,0.43
Sub06_H/Rishabh_8/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_8/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_8/trial_01_l_complete.png,created,46,0.46
Sub06_H/Rishabh_8/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_8/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_8/trial_01_r_complete.png,created,46,0.46
Sub06_H/Rishabh_9/trial_01_l.png,tempgraphs/sub06_h/segmented_data/Rishabh_9/trial_01_l_segmented.csv,tempgraphs/sub06_h/Rishabh_9/trial_01_l_complete.png,created,18,0.18
Sub06_H/Rishabh_9/trial_01_r.png,tempgraphs/sub06_h/segmented_data/Rishabh_9/trial_01_r_segmented.csv,tempgraphs/sub06_h/Rishabh_9/trial_01_r_complete.png,created,18,0.18
Sub07_H/rohan_1/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_1/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_1/trial_01_l_complete.png,created,65,0.65
Sub07_H/rohan_1/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_1/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_1/trial_01_r_complete.png,created,65,0.65
Sub07_H/rohan_10/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_10/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_10/trial_01_l_complete.png,created,40,0.4
Sub07_H/rohan_10/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_10/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_10/trial_01_r_complete.png,created,40,0.4
Sub07_H/rohan_11/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_11/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_11/trial_01_l_complete.png,created,38,0.38
Sub07_H/rohan_11/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_11/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_11/trial_01_r_complete.png,created,38,0.38
Sub07_H/rohan_12/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_12/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_12/trial_01_l_complete.png,created,45,0.45
Sub07_H/rohan_12/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_12/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_12/trial_01_r_complete.png,created,45,0.45
Sub07_H/rohan_13/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_01_l_complete.png,created,32,0.32
Sub07_H/rohan_13/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_01_r_complete.png,created,32,0.32
Sub07_H/rohan_13/trial_02_l.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_02_l_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_02_l_complete.png,created,47,0.47
Sub07_H/rohan_13/trial_02_r.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_02_r_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_02_r_complete.png,created,47,0.47
Sub07_H/rohan_13/trial_03_l.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_03_l_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_03_l_complete.png,created,36,0.36
Sub07_H/rohan_13/trial_03_r.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_03_r_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_03_r_complete.png,created,36,0.36
Sub07_H/rohan_13/trial_04_l.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_04_l_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_04_l_complete.png,created,35,0.35
Sub07_H/rohan_13/trial_04_r.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_04_r_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_04_r_complete.png,created,35,0.35
Sub07_H/rohan_13/trial_05_l.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_05_l_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_05_l_complete.png,created,43,0.43
Sub07_H/rohan_13/trial_05_r.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_05_r_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_05_r_complete.png,created,43,0.43
Sub07_H/rohan_13/trial_06_l.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_06_l_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_06_l_complete.png,created,26,0.26
Sub07_H/rohan_13/trial_06_r.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_06_r_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_06_r_complete.png,created,26,0.26
Sub07_H/rohan_13/trial_07_l.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_07_l_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_07_l_complete.png,created,43,0.43
Sub07_H/rohan_13/trial_07_r.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_07_r_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_07_r_complete.png,created,43,0.43
Sub07_H/rohan_13/trial_08_l.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_08_l_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_08_l_complete.png,created,33,0.33
Sub07_H/rohan_13/trial_08_r.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_08_r_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_08_r_complete.png,created,33,0.33
Sub07_H/rohan_13/trial_09_l.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_09_l_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_09_l_complete.png,created,37,0.37
Sub07_H/rohan_13/trial_09_r.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_09_r_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_09_r_complete.png,created,37,0.37
Sub07_H/rohan_13/trial_10_l.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_10_l_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_10_l_complete.png,created,48,0.48
Sub07_H/rohan_13/trial_10_r.png,tempgraphs/sub07_h/segmented_data/rohan_13/trial_10_r_segmented.csv,tempgraphs/sub07_h/rohan_13/trial_10_r_complete.png,created,48,0.48
Sub07_H/rohan_2/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_2/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_2/trial_01_l_complete.png,created,49,0.49
Sub07_H/rohan_2/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_2/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_2/trial_01_r_complete.png,created,49,0.49
Sub07_H/rohan_21/trial_01_l.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_01_l_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_01_l_complete.png,created,50,0.5
Sub07_H/rohan_21/trial_01_r.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_01_r_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_01_r_complete.png,created,50,0.5
Sub07_H/rohan_21/trial_02_l.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_02_l_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_02_l_complete.png,created,61,0.61
Sub07_H/rohan_21/trial_02_r.png,tempgraphs/sub07_h/segmented_data/rohan_21/trial_02_r_segmented.csv,tempgraphs/sub07_h/rohan_21/trial_02_r_complete.png,created,61,0.61
